filename,filepath,subject,session,task,sequence_type,target,clustRegion,clustMask,X,Y,Z
041.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/041/041.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,041,03,rest,se_e2,seed,ldlpfc,dilate_5,37.0,-51.0,31.0
041.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/041/041.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,041,03,rest,me,seed,ldlpfc,dilate_5,35.0,-47.0,31.0
041.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/041/041.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,041,03,rest,se_e2,network,ldlpfc,erode_1,47.0,-19.0,33.0
100.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,04,rest,me,seed,ldlpfc,dilate_5,51.0,-9.0,45.0
100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,03,rest,se,seed,ldlpfc,orig,47.0,-29.0,35.0
100.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,02,rest,se_e2,network,ldlpfc,dilate_5,51.0,-19.0,45.0
100.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,03,rest,se_e2,seed,ldlpfc,orig,45.0,-35.0,27.0
100.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,04,rest,se,seed,ldlpfc,dilate_5,57.0,-19.0,29.0
100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,01,rest,se,network,ldlpfc,erode_1,41.0,-37.0,29.0
100.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,02,rest,se_e2,seed,ldlpfc,dilate_5,21.0,-37.0,37.0
100.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,01,rest,se,seed,ldlpfc,dilate_5,43.0,-49.0,25.0
100.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,02,rest,me,network,ldlpfc,erode_1,43.0,-37.0,27.0
100.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,04,rest,se_e2,seed,ldlpfc,erode_1,43.0,-29.0,35.0
100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,01,rest,se,network,ldlpfc,orig,45.0,-33.0,25.0
100.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,04,rest,me,network,ldlpfc,orig,51.0,-17.0,37.0
100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,03,rest,se,seed,ldlpfc,erode_1,45.0,-29.0,33.0
100.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,02,rest,me,seed,ldlpfc,erode_1,47.0,-21.0,35.0
100.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,03,rest,se,network,ldlpfc,orig,47.0,-37.0,27.0
100.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,03,rest,se_e2,network,ldlpfc,erode_1,45.0,-35.0,27.0
100.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,02,rest,se_e2,network,ldlpfc,erode_1,45.0,-35.0,27.0
100.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,01,rest,me,network,ldlpfc,orig,43.0,-37.0,29.0
100.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,04,rest,se_e2,network,ldlpfc,dilate_5,57.0,-9.0,39.0
100.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,02,rest,se,network,ldlpfc,orig,45.0,-33.0,27.0
100.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,04,rest,me,network,ldlpfc,erode_1,45.0,-35.0,27.0
100.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,01,rest,se_e2,network,ldlpfc,dilate_5,55.0,-33.0,11.0
100.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,03,rest,me,seed,ldlpfc,dilate_5,63.0,-5.0,33.0
100.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,02,rest,se,network,ldlpfc,erode_1,45.0,-33.0,27.0
100.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,04,rest,me,seed,ldlpfc,orig,37.0,-39.0,27.0
100.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,04,rest,se_e2,seed,ldlpfc,orig,47.0,-39.0,25.0
100.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,03,rest,me,network,ldlpfc,orig,41.0,-39.0,29.0
100.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,02,rest,se,seed,ldlpfc,dilate_5,61.0,-13.0,23.0
100.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,01,rest,se_e2,network,ldlpfc,erode_1,45.0,-33.0,27.0
100.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,03,rest,se_e2,network,ldlpfc,orig,45.0,-37.0,27.0
100.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,02,rest,se,seed,ldlpfc,orig,47.0,-21.0,37.0
100.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,04,rest,me,network,ldlpfc,dilate_5,47.0,-21.0,49.0
100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,03,rest,se,seed,ldlpfc,dilate_5,61.0,-5.0,33.0
100.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,04,rest,se_e2,seed,ldlpfc,dilate_5,63.0,-5.0,31.0
100.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,02,rest,se,seed,ldlpfc,erode_1,47.0,-23.0,37.0
100.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,01,rest,se,seed,ldlpfc,erode_1,43.0,-33.0,33.0
100.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,01,rest,me,seed,ldlpfc,dilate_5,49.0,-39.0,13.0
100.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,02,rest,se_e2,seed,ldlpfc,erode_1,43.0,-35.0,31.0
100.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,03,rest,me,network,ldlpfc,erode_1,41.0,-39.0,29.0
100.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,02,rest,se_e2,network,ldlpfc,orig,39.0,-21.0,25.0
100.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,01,rest,se_e2,seed,ldlpfc,dilate_5,47.0,-11.0,33.0
100.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,04,rest,se,network,ldlpfc,orig,53.0,-19.0,35.0
100.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,04,rest,se,seed,ldlpfc,erode_1,39.0,-29.0,33.0
100.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,02,rest,me,network,ldlpfc,dilate_5,51.0,-21.0,45.0
100.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,04,rest,se,network,ldlpfc,dilate_5,49.0,-21.0,47.0
100.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,04,rest,se,network,ldlpfc,erode_1,45.0,-33.0,27.0
100.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,02,rest,se,network,ldlpfc,dilate_5,55.0,-23.0,25.0
100.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,04,rest,se,seed,ldlpfc,orig,49.0,-29.0,29.0
100.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,03,rest,se,network,ldlpfc,erode_1,41.0,-39.0,29.0
100.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,03,rest,se_e2,seed,ldlpfc,erode_1,45.0,-35.0,27.0
100.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,03,rest,me,seed,ldlpfc,orig,47.0,-29.0,35.0
100.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,01,rest,me,seed,ldlpfc,orig,53.0,-19.0,31.0
100.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,01,rest,me,network,ldlpfc,erode_1,41.0,-37.0,29.0
100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,01,rest,se,network,ldlpfc,dilate_5,55.0,-35.0,17.0
100.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,03,rest,se,network,ldlpfc,dilate_5,53.0,-39.0,15.0
100.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,02,rest,me,seed,ldlpfc,orig,51.0,-11.0,31.0
100.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,04,rest,me,seed,ldlpfc,erode_1,39.0,-37.0,31.0
100.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,01,rest,se_e2,seed,ldlpfc,erode_1,47.0,-23.0,33.0
100.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,01,rest,se_e2,network,ldlpfc,orig,45.0,-33.0,27.0
100.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,01,rest,me,seed,ldlpfc,erode_1,41.0,-35.0,31.0
100.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,01,rest,se,seed,ldlpfc,orig,43.0,-33.0,35.0
100.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,01,rest,me,network,ldlpfc,dilate_5,57.0,-33.0,15.0
100.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,03,rest,me,network,ldlpfc,dilate_5,55.0,-37.0,13.0
100.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,03,rest,se_e2,seed,ldlpfc,dilate_5,61.0,-15.0,17.0
100.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,100,03,rest,me,seed,ldlpfc,erode_1,47.0,-25.0,35.0
100.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,100,03,rest,se_e2,network,ldlpfc,dilate_5,23.0,-45.0,43.0
100.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,02,rest,se_e2,seed,ldlpfc,orig,31.0,-25.0,31.0
100.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,02,rest,me,network,ldlpfc,orig,43.0,-37.0,27.0
100.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,100,02,rest,me,seed,ldlpfc,dilate_5,51.0,-35.0,19.0
100.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,100,04,rest,se_e2,network,ldlpfc,erode_1,41.0,-39.0,29.0
100.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,100,01,rest,se_e2,seed,ldlpfc,orig,47.0,-23.0,31.0
100.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/100/100.04.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,100,04,rest,se_e2,network,ldlpfc,orig,53.0,-19.0,33.0
036.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,036,03,rest,se,seed,ldlpfc,orig,45.0,-27.0,41.0
036.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.04.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,036,04,rest,se_e2,seed,ldlpfc,erode_1,47.0,-23.0,37.0
036.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,036,01,rest,me,seed,ldlpfc,orig,35.0,-31.0,33.0
036.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.orig.1d,036,02,rest,se_e2,network,ldlpfc,orig,47.0,-27.0,33.0
036.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,036,03,rest,me,network,ldlpfc,orig,49.0,-21.0,41.0
036.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,036,04,rest,se,network,ldlpfc,orig,39.0,-41.0,35.0
036.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,036,03,rest,se,seed,ldlpfc,dilate_5,31.0,-37.0,43.0
036.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,036,01,rest,me,network,ldlpfc,orig,49.0,-21.0,41.0
036.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,036,02,rest,se_e2,seed,ldlpfc,erode_1,47.0,-27.0,33.0
036.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,036,01,rest,se_e2,seed,ldlpfc,orig,43.0,-19.0,37.0
036.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,036,04,rest,me,seed,ldlpfc,orig,49.0,-27.0,33.0
036.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,036,04,rest,me,seed,ldlpfc,erode_1,47.0,-27.0,33.0
036.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,036,02,rest,me,network,ldlpfc,orig,49.0,-21.0,41.0
036.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.02.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,036,02,rest,se_e2,network,ldlpfc,dilate_5,55.0,-27.0,21.0
036.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.01.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,036,01,rest,se_e2,seed,ldlpfc,erode_1,47.0,-23.0,35.0
036.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,036,03,rest,me,network,ldlpfc,dilate_5,51.0,-21.0,45.0
036.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,036,03,rest,se,network,ldlpfc,erode_1,43.0,-27.0,37.0
036.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,036,02,rest,se,network,ldlpfc,erode_1,47.0,-25.0,35.0
036.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.03.rest.se_e2.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,036,03,rest,se_e2,network,ldlpfc,dilate_5,51.0,-21.0,43.0
036.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,036,02,rest,se,seed,ldlpfc,dilate_5,25.0,-39.0,49.0
036.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.02.rest.se_e2.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,036,02,rest,se_e2,seed,ldlpfc,dilate_5,47.0,-41.0,17.0
036.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/036/036.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,036,02,rest,se,network,ldlpfc,orig,47.0,-25.0,35.0
