filename,filepath,subject,session,task,sequence_type,target,clustRegion,clustMask,X,Y,Z
110.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,110,2,rest,se,seed,ldlpfc,dilate_5,,,
110.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,110,4,rest,se,network,ldlpfc,erode_1,,,
110.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,110,1,rest,se,seed,ldlpfc,orig,,,
110.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,110,3,rest,se,seed,ldlpfc,orig,,,
110.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,110,4,rest,se,seed,ldlpfc,dilate_5,,,
110.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,110,4,rest,se,seed,ldlpfc,erode_1,,,
110.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,110,1,rest,se,network,ldlpfc,erode_1,,,
110.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,110,4,rest,se,network,ldlpfc,orig,,,
110.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,110,2,rest,me,network,ldlpfc,orig,,,
110.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,110,4,rest,me,network,ldlpfc,dilate_5,,,
110.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,110,3,rest,se,seed,ldlpfc,dilate_5,,,
110.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,110,4,rest,se,seed,ldlpfc,orig,,,
110.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,110,2,rest,me,seed,ldlpfc,dilate_5,,,
110.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,110,1,rest,se,seed,ldlpfc,dilate_5,,,
110.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/110/110.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,110,3,rest,se,network,ldlpfc,orig,,,
088.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/088/088.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,88,3,rest,se,seed,ldlpfc,dilate_5,,,
088.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/088/088.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,88,3,rest,se,seed,ldlpfc,orig,,,
088.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/088/088.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,88,3,rest,se,network,ldlpfc,dilate_5,,,
088.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/088/088.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,88,3,rest,se,seed,ldlpfc,erode_1,,,
088.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/088/088.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,88,3,rest,se,network,ldlpfc,erode_1,,,
088.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/088/088.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,88,3,rest,se,network,ldlpfc,orig,,,
109.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,109,2,rest,se,seed,ldlpfc,erode_1,,,
109.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,109,2,rest,me,seed,ldlpfc,orig,,,
109.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,109,1,rest,se,seed,ldlpfc,orig,,,
109.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,109,4,rest,me,seed,ldlpfc,erode_1,,,
109.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,109,3,rest,me,network,ldlpfc,erode_1,,,
109.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,109,2,rest,se,network,ldlpfc,erode_1,,,
109.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,109,2,rest,me,network,ldlpfc,orig,,,
109.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,109,4,rest,se,seed,ldlpfc,orig,,,
109.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,109,3,rest,me,seed,ldlpfc,orig,,,
109.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,109,1,rest,me,network,ldlpfc,erode_1,,,
109.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,109,4,rest,se,network,ldlpfc,dilate_5,,,
109.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,109,4,rest,se,seed,ldlpfc,erode_1,,,
109.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,109,3,rest,se,network,ldlpfc,erode_1,,,
109.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,109,2,rest,me,seed,ldlpfc,erode_1,,,
109.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,109,3,rest,se,seed,ldlpfc,orig,,,
109.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,109,3,rest,se,network,ldlpfc,orig,,,
109.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,109,3,rest,me,network,ldlpfc,orig,,,
109.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,109,2,rest,se,seed,ldlpfc,orig,,,
109.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,109,4,rest,me,seed,ldlpfc,orig,,,
109.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,109,4,rest,se,seed,ldlpfc,dilate_5,,,
109.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,109,3,rest,me,seed,ldlpfc,erode_1,,,
109.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,109,4,rest,se,network,ldlpfc,erode_1,,,
109.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,109,1,rest,se,network,ldlpfc,erode_1,,,
109.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,109,4,rest,me,network,ldlpfc,dilate_5,,,
109.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,109,3,rest,se,seed,ldlpfc,erode_1,,,
109.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,109,2,rest,me,network,ldlpfc,dilate_5,,,
109.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,109,1,rest,se,network,ldlpfc,orig,,,
109.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,109,2,rest,se,network,ldlpfc,orig,,,
109.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,109,1,rest,me,network,ldlpfc,orig,,,
109.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,109,1,rest,me,network,ldlpfc,dilate_5,,,
109.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,109,4,rest,se,network,ldlpfc,orig,,,
109.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,109,3,rest,me,seed,ldlpfc,dilate_5,,,
109.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,109,1,rest,se,seed,ldlpfc,dilate_5,,,
109.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,109,3,rest,me,network,ldlpfc,dilate_5,,,
109.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,109,4,rest,me,network,ldlpfc,orig,,,
109.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,109,4,rest,me,seed,ldlpfc,dilate_5,,,
109.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,109,2,rest,se,network,ldlpfc,dilate_5,,,
109.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,109,1,rest,se,network,ldlpfc,dilate_5,,,
109.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,109,4,rest,me,network,ldlpfc,erode_1,,,
109.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,109,1,rest,me,seed,ldlpfc,dilate_5,,,
109.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,109,1,rest,me,seed,ldlpfc,erode_1,,,
109.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,109,3,rest,se,network,ldlpfc,dilate_5,,,
109.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,109,1,rest,me,seed,ldlpfc,orig,,,
109.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,109,2,rest,me,network,ldlpfc,erode_1,,,
109.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,109,3,rest,se,seed,ldlpfc,dilate_5,,,
109.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,109,1,rest,se,seed,ldlpfc,erode_1,,,
109.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,109,2,rest,me,seed,ldlpfc,dilate_5,,,
109.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/109/109.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,109,2,rest,se,seed,ldlpfc,dilate_5,,,
115.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,115,1,rest,me,network,ldlpfc,erode_1,,,
115.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,115,4,rest,me,seed,ldlpfc,erode_1,,,
115.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,115,3,rest,me,network,ldlpfc,orig,,,
115.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,115,2,rest,se,network,ldlpfc,dilate_5,,,
115.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,115,4,rest,me,network,ldlpfc,dilate_5,,,
115.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,115,1,rest,me,seed,ldlpfc,orig,,,
115.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,115,3,rest,se,seed,ldlpfc,erode_1,,,
115.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,115,2,rest,se,network,ldlpfc,orig,,,
115.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,115,4,rest,me,network,ldlpfc,orig,,,
115.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,115,3,rest,me,seed,ldlpfc,erode_1,,,
115.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,115,4,rest,se,seed,ldlpfc,erode_1,,,
115.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,115,3,rest,se,network,ldlpfc,orig,,,
115.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,115,3,rest,me,network,ldlpfc,erode_1,,,
115.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,115,3,rest,me,seed,ldlpfc,orig,,,
115.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,115,2,rest,se,seed,ldlpfc,orig,,,
115.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,115,2,rest,se,seed,ldlpfc,erode_1,,,
115.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,115,1,rest,me,network,ldlpfc,dilate_5,,,
115.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,115,4,rest,se,network,ldlpfc,dilate_5,,,
115.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,115,4,rest,se,seed,ldlpfc,dilate_5,,,
115.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,115,1,rest,se,network,ldlpfc,erode_1,,,
115.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,115,2,rest,me,network,ldlpfc,erode_1,,,
115.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,115,3,rest,se,seed,ldlpfc,dilate_5,,,
115.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,115,4,rest,me,seed,ldlpfc,dilate_5,,,
115.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.erode_1.1d,115,1,rest,se,seed,ldlpfc,erode_1,,,
115.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,115,1,rest,se,network,ldlpfc,dilate_5,,,
115.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,115,1,rest,se,network,ldlpfc,orig,,,
115.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.me.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,115,3,rest,me,network,ldlpfc,dilate_5,,,
115.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,115,1,rest,me,seed,ldlpfc,dilate_5,,,
115.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,115,3,rest,se,seed,ldlpfc,orig,,,
115.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,115,4,rest,se,seed,ldlpfc,orig,,,
115.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.02.rest.se.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,115,2,rest,se,seed,ldlpfc,dilate_5,,,
115.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.se.errts.targ.network.fisher.clust.ldlpfc.dilate_5.1d,115,3,rest,se,network,ldlpfc,dilate_5,,,
115.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.me.errts.targ.network.fisher.clust.ldlpfc.erode_1.1d,115,4,rest,me,network,ldlpfc,erode_1,,,
115.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.me.errts.targ.network.fisher.clust.ldlpfc.orig.1d,115,1,rest,me,network,ldlpfc,orig,,,
115.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.01.rest.se.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,115,1,rest,se,seed,ldlpfc,orig,,,
115.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.03.rest.me.errts.targ.seed.fisher.clust.ldlpfc.dilate_5.1d,115,3,rest,me,seed,ldlpfc,dilate_5,,,
115.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.se.errts.targ.network.fisher.clust.ldlpfc.orig.1d,115,4,rest,se,network,ldlpfc,orig,,,
115.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,/cbica/projects/nbthetaconn/pipeline/results/115/115.04.rest.me.errts.targ.seed.fisher.clust.ldlpfc.orig.1d,115,4,rest,me,seed,ldlpfc,orig,,,
