subject,target,clustMask,sequence_type,session_i,session_j,euclidean_distance
74,network,dilate_5,se,0,2,36.77
74,network,dilate_5,se,0,3,3.46
74,network,dilate_5,se,1,2,14.14
74,network,dilate_5,se,1,3,48.54
74,network,dilate_5,se,2,3,37.36
74,network,dilate_5,me,0,1,20.69
74,network,dilate_5,me,0,2,47.07
74,network,dilate_5,me,0,3,14.28
74,network,dilate_5,me,1,2,35.83
74,network,dilate_5,me,1,3,12.65
74,network,dilate_5,me,2,3,41.23
74,network,dilate_5,se_e2,0,1,15.36
74,network,dilate_5,se_e2,0,2,2.0
74,network,dilate_5,se_e2,0,3,39.45
74,network,dilate_5,se_e2,1,2,15.23
74,network,dilate_5,se_e2,1,3,25.77
74,network,dilate_5,se_e2,2,3,38.78
76,seed,orig,se,0,1,12.81
76,seed,orig,se,0,2,10.77
76,seed,orig,se,0,3,18.0
76,seed,orig,se,1,2,11.66
76,seed,orig,se,1,3,16.97
76,seed,orig,se,2,3,25.14
76,seed,orig,me,0,1,36.77
76,seed,orig,me,0,2,23.66
76,seed,orig,me,0,3,30.53
76,seed,orig,me,1,2,15.75
76,seed,orig,me,1,3,10.0
76,seed,orig,me,2,3,15.1
76,seed,orig,se_e2,0,1,9.8
76,seed,orig,se_e2,0,2,13.42
76,seed,orig,se_e2,0,3,7.48
76,seed,orig,se_e2,1,2,6.0
76,seed,orig,se_e2,1,3,8.49
76,seed,orig,se_e2,2,3,11.49
76,seed,erode_1,se,0,1,13.56
76,seed,erode_1,se,0,2,3.46
76,seed,erode_1,se,0,3,6.63
76,seed,erode_1,se,1,2,15.1
76,seed,erode_1,se,1,3,7.21
76,seed,erode_1,se,2,3,8.94
76,seed,erode_1,me,0,1,12.81
76,seed,erode_1,me,0,2,16.25
76,seed,erode_1,me,0,3,14.97
76,seed,erode_1,me,1,2,4.47
76,seed,erode_1,me,1,3,9.17
76,seed,erode_1,me,2,3,7.48
76,seed,erode_1,se_e2,0,1,8.72
76,seed,erode_1,se_e2,0,2,13.42
76,seed,erode_1,se_e2,0,3,6.0
76,seed,erode_1,se_e2,1,2,7.48
76,seed,erode_1,se_e2,1,3,6.32
76,seed,erode_1,se_e2,2,3,9.8
76,seed,dilate_5,se,0,1,27.28
76,seed,dilate_5,se,0,2,15.75
76,seed,dilate_5,se,0,3,15.62
76,seed,dilate_5,se,1,2,28.28
76,seed,dilate_5,se,1,3,15.36
76,seed,dilate_5,se,2,3,24.9
76,seed,dilate_5,me,0,1,12.81
76,seed,dilate_5,me,0,2,40.25
76,seed,dilate_5,me,0,3,14.56
76,seed,dilate_5,me,1,2,33.35
76,seed,dilate_5,me,1,3,27.28
76,seed,dilate_5,me,2,3,49.8
76,seed,dilate_5,se_e2,0,1,35.21
76,seed,dilate_5,se_e2,0,2,30.53
76,seed,dilate_5,se_e2,0,3,23.15
76,seed,dilate_5,se_e2,1,2,45.65
76,seed,dilate_5,se_e2,1,3,38.05
76,seed,dilate_5,se_e2,2,3,12.81
76,network,orig,se,0,1,0.0
76,network,orig,se,0,2,2.0
76,network,orig,se,0,3,14.0
76,network,orig,se,1,2,2.0
76,network,orig,se,1,3,14.0
76,network,orig,se,2,3,14.97
76,network,orig,me,0,1,0.0
76,network,orig,me,0,2,14.0
76,network,orig,me,0,3,14.0
76,network,orig,me,1,2,14.0
76,network,orig,me,1,3,14.0
76,network,orig,me,2,3,0.0
76,network,orig,se_e2,0,1,8.25
76,network,orig,se_e2,0,2,8.0
76,network,orig,se_e2,0,3,8.0
76,network,orig,se_e2,1,2,2.0
76,network,orig,se_e2,1,3,2.0
76,network,orig,se_e2,2,3,0.0
76,network,erode_1,se,0,1,0.0
76,network,erode_1,se,0,2,18.87
76,network,erode_1,se,0,3,18.87
76,network,erode_1,se,1,2,18.87
76,network,erode_1,se,1,3,18.87
76,network,erode_1,se,2,3,0.0
76,network,erode_1,me,0,1,0.0
76,network,erode_1,me,0,2,18.87
76,network,erode_1,me,0,3,7.21
76,network,erode_1,me,1,2,18.87
76,network,erode_1,me,1,3,7.21
76,network,erode_1,me,2,3,16.97
76,network,erode_1,se_e2,0,1,18.0
76,network,erode_1,se_e2,0,2,2.0
76,network,erode_1,se_e2,0,3,7.21
76,network,erode_1,se_e2,1,2,19.8
76,network,erode_1,se_e2,1,3,16.25
76,network,erode_1,se_e2,2,3,7.48
76,network,dilate_5,se,0,1,6.0
76,network,dilate_5,se,0,2,8.25
76,network,dilate_5,se,0,3,9.38
76,network,dilate_5,se,1,2,2.83
76,network,dilate_5,se,1,3,3.46
76,network,dilate_5,se,2,3,2.0
76,network,dilate_5,me,0,1,24.41
76,network,dilate_5,me,0,2,4.9
76,network,dilate_5,me,0,3,2.0
76,network,dilate_5,me,1,2,19.9
76,network,dilate_5,me,1,3,24.82
76,network,dilate_5,me,2,3,6.0
76,network,dilate_5,se_e2,0,1,21.63
76,network,dilate_5,se_e2,0,2,32.19
76,network,dilate_5,se_e2,0,3,39.75
76,network,dilate_5,se_e2,1,2,35.89
76,network,dilate_5,se_e2,1,3,40.5
76,network,dilate_5,se_e2,2,3,9.8
78,seed,orig,se,0,1,21.35
78,seed,orig,se,0,2,10.77
78,seed,orig,se,0,3,16.61
78,seed,orig,se,1,2,17.09
78,seed,orig,se,1,3,13.42
78,seed,orig,se,2,3,18.11
78,seed,orig,me,0,1,22.09
78,seed,orig,me,0,2,12.81
78,seed,orig,me,0,3,20.59
78,seed,orig,me,1,2,20.49
78,seed,orig,me,1,3,4.0
78,seed,orig,me,2,3,21.26
78,seed,orig,se_e2,0,1,10.95
78,seed,orig,se_e2,0,2,21.45
78,seed,orig,se_e2,0,3,29.53
78,seed,orig,se_e2,1,2,18.87
78,seed,orig,se_e2,1,3,22.45
78,seed,orig,se_e2,2,3,15.1
78,seed,erode_1,se,0,1,12.96
78,seed,erode_1,se,0,2,10.0
78,seed,erode_1,se,0,3,12.81
78,seed,erode_1,se,1,2,16.61
78,seed,erode_1,se,1,3,2.0
78,seed,erode_1,se,2,3,16.49
78,seed,erode_1,me,0,1,7.48
78,seed,erode_1,me,0,2,12.65
78,seed,erode_1,me,0,3,11.49
78,seed,erode_1,me,1,2,10.2
78,seed,erode_1,me,1,3,4.47
78,seed,erode_1,me,2,3,9.17
78,seed,erode_1,se_e2,0,1,16.12
78,seed,erode_1,se_e2,0,2,14.97
78,seed,erode_1,se_e2,0,3,20.59
78,seed,erode_1,se_e2,1,2,7.21
78,seed,erode_1,se_e2,1,3,10.77
78,seed,erode_1,se_e2,2,3,15.23
78,seed,dilate_5,se,0,1,10.77
78,seed,dilate_5,se,0,2,8.94
78,seed,dilate_5,se,0,3,7.21
78,seed,dilate_5,se,1,2,2.0
78,seed,dilate_5,se,1,3,16.0
78,seed,dilate_5,se,2,3,14.0
78,seed,dilate_5,me,0,1,14.14
78,seed,dilate_5,me,0,2,45.65
78,seed,dilate_5,me,0,3,2.0
78,seed,dilate_5,me,1,2,50.79
78,seed,dilate_5,me,1,3,12.17
78,seed,dilate_5,me,2,3,45.96
78,seed,dilate_5,se_e2,0,1,14.56
78,seed,dilate_5,se_e2,0,2,26.31
78,seed,dilate_5,se_e2,0,3,14.28
78,seed,dilate_5,se_e2,1,2,32.12
78,seed,dilate_5,se_e2,1,3,18.55
78,seed,dilate_5,se_e2,2,3,16.25
78,network,orig,se,0,1,30.0
78,network,orig,se,0,2,6.0
78,network,orig,se,0,3,6.0
78,network,orig,se,1,2,25.92
78,network,orig,se,1,3,25.92
78,network,orig,se,2,3,0.0
78,network,orig,me,0,1,11.66
78,network,orig,me,0,2,31.87
78,network,orig,me,0,3,4.0
78,network,orig,me,1,2,24.66
78,network,orig,me,1,3,14.14
78,network,orig,me,2,3,33.82
78,network,orig,se_e2,0,1,14.7
78,network,orig,se_e2,0,2,14.7
78,network,orig,se_e2,0,3,14.7
78,network,orig,se_e2,1,2,4.9
78,network,orig,se_e2,1,3,4.9
78,network,orig,se_e2,2,3,0.0
78,network,erode_1,se,0,1,20.59
78,network,erode_1,se,0,2,2.83
78,network,erode_1,se,0,3,11.83
78,network,erode_1,se,1,2,19.8
78,network,erode_1,se,1,3,10.0
78,network,erode_1,se,2,3,10.77
78,network,erode_1,me,0,1,12.96
78,network,erode_1,me,0,2,0.0
78,network,erode_1,me,0,3,2.83
78,network,erode_1,me,1,2,12.96
78,network,erode_1,me,1,3,12.96
78,network,erode_1,me,2,3,2.83
78,network,erode_1,se_e2,0,1,20.59
78,network,erode_1,se_e2,0,2,9.8
78,network,erode_1,se_e2,0,3,4.9
78,network,erode_1,se_e2,1,2,10.95
78,network,erode_1,se_e2,1,3,17.2
78,network,erode_1,se_e2,2,3,7.48
78,network,dilate_5,se,0,1,31.5
78,network,dilate_5,se,0,2,25.46
78,network,dilate_5,se,0,3,2.83
78,network,dilate_5,se,1,2,20.98
78,network,dilate_5,se,1,3,30.33
78,network,dilate_5,se,2,3,24.66
78,network,dilate_5,me,0,1,0.0
78,network,dilate_5,me,0,2,2.83
78,network,dilate_5,me,0,3,16.61
78,network,dilate_5,me,1,2,2.83
78,network,dilate_5,me,1,3,16.61
78,network,dilate_5,me,2,3,18.87
78,network,dilate_5,se_e2,0,1,33.65
78,network,dilate_5,se_e2,0,2,12.0
78,network,dilate_5,se_e2,0,3,29.53
78,network,dilate_5,se_e2,1,2,24.9
78,network,dilate_5,se_e2,1,3,20.88
78,network,dilate_5,se_e2,2,3,19.39
79,seed,orig,se,0,1,8.25
79,seed,orig,se,0,2,12.81
79,seed,orig,se,0,3,21.26
79,seed,orig,se,1,2,8.94
79,seed,orig,se,1,3,26.08
79,seed,orig,se,2,3,30.07
79,seed,orig,me,0,1,10.77
79,seed,orig,me,0,2,9.17
79,seed,orig,me,0,3,0.0
79,seed,orig,me,1,2,7.48
79,seed,orig,me,1,3,10.77
79,seed,orig,me,2,3,9.17
79,seed,orig,se_e2,0,1,6.32
79,seed,orig,se_e2,0,2,8.49
79,seed,orig,se_e2,0,3,9.38
79,seed,orig,se_e2,1,2,8.94
79,seed,orig,se_e2,1,3,6.32
79,seed,orig,se_e2,2,3,14.7
79,seed,erode_1,se,0,1,6.0
79,seed,erode_1,se,0,2,4.47
79,seed,erode_1,se,0,3,0.0
79,seed,erode_1,se,1,2,2.83
79,seed,erode_1,se,1,3,6.0
79,seed,erode_1,se,2,3,4.47
79,seed,erode_1,me,0,1,0.0
79,seed,erode_1,me,0,2,4.47
79,seed,erode_1,me,0,3,7.48
79,seed,erode_1,me,1,2,4.47
79,seed,erode_1,me,1,3,7.48
79,seed,erode_1,me,2,3,6.0
79,seed,erode_1,se_e2,0,1,11.83
79,seed,erode_1,se_e2,0,2,13.56
79,seed,erode_1,se_e2,0,3,14.14
79,seed,erode_1,se_e2,1,2,2.0
79,seed,erode_1,se_e2,1,3,4.47
79,seed,erode_1,se_e2,2,3,4.9
79,seed,dilate_5,se,0,1,35.44
79,seed,dilate_5,se,0,2,40.5
79,seed,dilate_5,se,0,3,41.09
79,seed,dilate_5,se,1,2,17.89
79,seed,dilate_5,se,1,3,7.48
79,seed,dilate_5,se,2,3,14.7
79,seed,dilate_5,me,0,1,4.47
79,seed,dilate_5,me,0,2,30.0
79,seed,dilate_5,me,0,3,39.85
79,seed,dilate_5,me,1,2,34.18
79,seed,dilate_5,me,1,3,41.38
79,seed,dilate_5,me,2,3,42.71
79,seed,dilate_5,se_e2,0,1,35.5
79,seed,dilate_5,se_e2,0,2,20.98
79,seed,dilate_5,se_e2,0,3,17.32
79,seed,dilate_5,se_e2,1,2,17.09
79,seed,dilate_5,se_e2,1,3,40.99
79,seed,dilate_5,se_e2,2,3,27.5
79,network,orig,se,0,1,4.47
79,network,orig,se,0,2,22.45
79,network,orig,se,0,3,24.66
79,network,orig,se,1,2,24.25
79,network,orig,se,1,3,27.5
79,network,orig,se,2,3,9.38
79,network,orig,me,0,1,2.83
79,network,orig,me,0,2,2.83
79,network,orig,me,0,3,22.45
79,network,orig,me,1,2,0.0
79,network,orig,me,1,3,23.49
79,network,orig,me,2,3,23.49
79,network,orig,se_e2,0,1,16.73
79,network,orig,se_e2,0,2,33.17
79,network,orig,se_e2,0,3,33.29
79,network,orig,se_e2,1,2,20.1
79,network,orig,se_e2,1,3,18.87
79,network,orig,se_e2,2,3,4.9
79,network,erode_1,se,0,1,0.0
79,network,erode_1,se,0,2,2.0
79,network,erode_1,se,0,3,6.63
79,network,erode_1,se,1,2,2.0
79,network,erode_1,se,1,3,6.63
79,network,erode_1,se,2,3,4.9
79,network,erode_1,me,0,1,2.0
79,network,erode_1,me,0,2,0.0
79,network,erode_1,me,0,3,0.0
79,network,erode_1,me,1,2,2.0
79,network,erode_1,me,1,3,2.0
79,network,erode_1,me,2,3,0.0
79,network,erode_1,se_e2,0,1,17.32
79,network,erode_1,se_e2,0,2,6.63
79,network,erode_1,se_e2,0,3,4.9
79,network,erode_1,se_e2,1,2,16.97
79,network,erode_1,se_e2,1,3,14.0
79,network,erode_1,se_e2,2,3,4.47
79,network,dilate_5,se,0,1,6.63
79,network,dilate_5,se,0,2,6.63
79,network,dilate_5,se,0,3,27.2
79,network,dilate_5,se,1,2,0.0
79,network,dilate_5,se,1,3,30.59
79,network,dilate_5,se,2,3,30.59
79,network,dilate_5,me,0,1,6.63
79,network,dilate_5,me,0,2,25.77
79,network,dilate_5,me,0,3,2.83
79,network,dilate_5,me,1,2,28.91
79,network,dilate_5,me,1,3,6.0
79,network,dilate_5,me,2,3,27.57
79,network,dilate_5,se_e2,0,1,33.53
79,network,dilate_5,se_e2,0,2,27.2
79,network,dilate_5,se_e2,0,3,19.39
79,network,dilate_5,se_e2,1,2,14.14
79,network,dilate_5,se_e2,1,3,39.24
79,network,dilate_5,se_e2,2,3,39.45
80,seed,orig,se,0,1,6.93
80,seed,orig,se,0,2,16.0
80,seed,orig,se,0,3,15.75
80,seed,orig,se,1,2,20.78
80,seed,orig,se,1,3,11.66
80,seed,orig,se,2,3,29.8
80,seed,orig,me,0,1,14.28
80,seed,orig,me,0,2,7.21
80,seed,orig,me,0,3,12.81
80,seed,orig,me,1,2,18.55
80,seed,orig,me,1,3,24.49
80,seed,orig,me,2,3,8.94
80,seed,orig,se_e2,0,1,15.23
80,seed,orig,se_e2,0,2,2.0
80,seed,orig,se_e2,0,3,12.17
80,seed,orig,se_e2,1,2,14.56
80,seed,orig,se_e2,1,3,13.42
80,seed,orig,se_e2,2,3,10.2
80,seed,erode_1,se,0,1,5.66
80,seed,erode_1,se,0,2,4.47
80,seed,erode_1,se,0,3,4.9
80,seed,erode_1,se,1,2,9.17
80,seed,erode_1,se,1,3,8.49
80,seed,erode_1,se,2,3,8.25
80,seed,erode_1,me,0,1,18.22
80,seed,erode_1,me,0,2,7.21
80,seed,erode_1,me,0,3,10.77
80,seed,erode_1,me,1,2,19.39
80,seed,erode_1,me,1,3,17.66
80,seed,erode_1,me,2,3,5.66
80,seed,erode_1,se_e2,0,1,6.0
80,seed,erode_1,se_e2,0,2,7.48
80,seed,erode_1,se_e2,0,3,10.77
80,seed,erode_1,se_e2,1,2,9.17
80,seed,erode_1,se_e2,1,3,7.48
80,seed,erode_1,se_e2,2,3,12.17
80,seed,dilate_5,se,0,1,37.74
80,seed,dilate_5,se,0,2,16.25
80,seed,dilate_5,se,0,3,18.33
80,seed,dilate_5,se,1,2,27.86
80,seed,dilate_5,se,1,3,27.13
80,seed,dilate_5,se,2,3,2.83
80,seed,dilate_5,me,0,1,38.68
80,seed,dilate_5,me,0,2,45.43
80,seed,dilate_5,me,0,3,20.98
80,seed,dilate_5,me,1,2,14.14
80,seed,dilate_5,me,1,3,29.12
80,seed,dilate_5,me,2,3,32.62
80,seed,dilate_5,se_e2,0,1,33.29
80,seed,dilate_5,se_e2,0,2,35.44
80,seed,dilate_5,se_e2,0,3,46.17
80,seed,dilate_5,se_e2,1,2,33.29
80,seed,dilate_5,se_e2,1,3,19.39
80,seed,dilate_5,se_e2,2,3,32.06
80,network,orig,se,0,1,27.28
80,network,orig,se,0,2,12.81
80,network,orig,se,0,3,11.83
80,network,orig,se,1,2,15.62
80,network,orig,se,1,3,25.38
80,network,orig,se,2,3,15.75
80,network,orig,me,0,1,14.14
80,network,orig,me,0,2,12.81
80,network,orig,me,0,3,9.38
80,network,orig,me,1,2,12.17
80,network,orig,me,1,3,12.65
80,network,orig,me,2,3,17.09
80,network,orig,se_e2,0,1,17.2
80,network,orig,se_e2,0,2,20.49
80,network,orig,se_e2,0,3,12.81
80,network,orig,se_e2,1,2,8.25
80,network,orig,se_e2,1,3,25.38
80,network,orig,se_e2,2,3,30.85
80,network,erode_1,se,0,1,8.49
80,network,erode_1,se,0,2,10.95
80,network,erode_1,se,0,3,10.77
80,network,erode_1,se,1,2,15.75
80,network,erode_1,se,1,3,11.49
80,network,erode_1,se,2,3,6.63
80,network,erode_1,me,0,1,7.48
80,network,erode_1,me,0,2,10.0
80,network,erode_1,me,0,3,10.0
80,network,erode_1,me,1,2,4.47
80,network,erode_1,me,1,3,4.47
80,network,erode_1,me,2,3,0.0
80,network,erode_1,se_e2,0,1,14.56
80,network,erode_1,se_e2,0,2,0.0
80,network,erode_1,se_e2,0,3,11.49
80,network,erode_1,se_e2,1,2,14.56
80,network,erode_1,se_e2,1,3,4.9
80,network,erode_1,se_e2,2,3,11.49
80,network,dilate_5,se,0,1,26.91
80,network,dilate_5,se,0,2,27.5
80,network,dilate_5,se,0,3,58.45
80,network,dilate_5,se,1,2,4.9
80,network,dilate_5,se,1,3,41.42
80,network,dilate_5,se,2,3,43.13
80,network,dilate_5,me,0,1,0.0
80,network,dilate_5,me,0,2,42.71
80,network,dilate_5,me,0,3,43.13
80,network,dilate_5,me,1,2,42.71
80,network,dilate_5,me,1,3,43.13
80,network,dilate_5,me,2,3,26.91
80,network,dilate_5,se_e2,0,1,18.87
80,network,dilate_5,se_e2,0,2,38.21
80,network,dilate_5,se_e2,0,3,18.87
80,network,dilate_5,se_e2,1,2,40.69
80,network,dilate_5,se_e2,1,3,0.0
80,network,dilate_5,se_e2,2,3,40.69
81,seed,orig,se,0,1,2.0
81,seed,orig,se,0,2,10.0
81,seed,orig,se,0,3,10.2
81,seed,orig,se,1,2,10.2
81,seed,orig,se,1,3,10.77
81,seed,orig,se,2,3,2.0
81,seed,orig,me,0,1,35.33
81,seed,orig,me,0,2,28.0
81,seed,orig,me,0,3,2.83
81,seed,orig,me,1,2,8.94
81,seed,orig,me,1,3,33.35
81,seed,orig,me,2,3,25.77
81,seed,orig,se_e2,0,1,11.49
81,seed,orig,se_e2,0,2,15.36
81,seed,orig,se_e2,0,3,8.49
81,seed,orig,se_e2,1,2,17.2
81,seed,orig,se_e2,1,3,8.72
81,seed,orig,se_e2,2,3,9.17
81,seed,erode_1,se,0,1,9.38
81,seed,erode_1,se,0,2,7.48
81,seed,erode_1,se,0,3,8.72
81,seed,erode_1,se,1,2,4.0
81,seed,erode_1,se,1,3,2.0
81,seed,erode_1,se,2,3,4.47
81,seed,erode_1,me,0,1,6.63
81,seed,erode_1,me,0,2,15.1
81,seed,erode_1,me,0,3,2.0
81,seed,erode_1,me,1,2,17.2
81,seed,erode_1,me,1,3,7.48
81,seed,erode_1,me,2,3,13.27
81,seed,erode_1,se_e2,0,1,8.49
81,seed,erode_1,se_e2,0,2,4.0
81,seed,erode_1,se_e2,0,3,7.21
81,seed,erode_1,se_e2,1,2,11.66
81,seed,erode_1,se_e2,1,3,8.72
81,seed,erode_1,se_e2,2,3,8.25
81,seed,dilate_5,se,0,1,39.45
81,seed,dilate_5,se,0,2,12.17
81,seed,dilate_5,se,0,3,51.22
81,seed,dilate_5,se,1,2,30.59
81,seed,dilate_5,se,1,3,20.1
81,seed,dilate_5,se,2,3,45.83
81,seed,dilate_5,me,0,1,0.0
81,seed,dilate_5,me,0,2,34.41
81,seed,dilate_5,me,0,3,3.46
81,seed,dilate_5,me,1,2,34.41
81,seed,dilate_5,me,1,3,3.46
81,seed,dilate_5,me,2,3,37.26
81,seed,dilate_5,se_e2,0,1,14.14
81,seed,dilate_5,se_e2,0,2,41.81
81,seed,dilate_5,se_e2,0,3,10.95
81,seed,dilate_5,se_e2,1,2,33.53
81,seed,dilate_5,se_e2,1,3,12.96
81,seed,dilate_5,se_e2,2,3,43.5
81,network,orig,se,0,1,11.49
81,network,orig,se,0,2,0.0
81,network,orig,se,0,3,0.0
81,network,orig,se,1,2,11.49
81,network,orig,se,1,3,11.49
81,network,orig,se,2,3,0.0
81,network,orig,me,0,1,11.31
81,network,orig,me,0,2,0.0
81,network,orig,me,0,3,0.0
81,network,orig,me,1,2,11.31
81,network,orig,me,1,3,11.31
81,network,orig,me,2,3,0.0
81,network,orig,se_e2,0,1,19.29
81,network,orig,se_e2,0,2,11.66
81,network,orig,se_e2,0,3,11.49
81,network,orig,se_e2,1,2,11.83
81,network,orig,se_e2,1,3,14.97
81,network,orig,se_e2,2,3,3.46
81,network,erode_1,se,0,1,2.0
81,network,erode_1,se,0,2,11.49
81,network,erode_1,se,0,3,8.25
81,network,erode_1,se,1,2,13.27
81,network,erode_1,se,1,3,9.38
81,network,erode_1,se,2,3,10.2
81,network,erode_1,me,0,1,9.38
81,network,erode_1,me,0,2,0.0
81,network,erode_1,me,0,3,2.0
81,network,erode_1,me,1,2,9.38
81,network,erode_1,me,1,3,8.25
81,network,erode_1,me,2,3,2.0
81,network,erode_1,se_e2,0,1,3.46
81,network,erode_1,se_e2,0,2,14.97
81,network,erode_1,se_e2,0,3,8.25
81,network,erode_1,se_e2,1,2,17.32
81,network,erode_1,se_e2,1,3,7.48
81,network,erode_1,se_e2,2,3,14.56
81,network,dilate_5,se,0,1,2.83
81,network,dilate_5,se,0,2,2.83
81,network,dilate_5,se,0,3,2.83
81,network,dilate_5,se,1,2,0.0
81,network,dilate_5,se,1,3,4.9
81,network,dilate_5,se,2,3,4.9
81,network,dilate_5,me,0,1,3.46
81,network,dilate_5,me,0,2,4.47
81,network,dilate_5,me,0,3,2.0
81,network,dilate_5,me,1,2,2.83
81,network,dilate_5,me,1,3,2.83
81,network,dilate_5,me,2,3,2.83
81,network,dilate_5,se_e2,0,1,15.75
81,network,dilate_5,se_e2,0,2,15.75
81,network,dilate_5,se_e2,0,3,31.3
81,network,dilate_5,se_e2,1,2,0.0
81,network,dilate_5,se_e2,1,3,42.94
81,network,dilate_5,se_e2,2,3,42.94
82,seed,orig,se,0,1,14.97
82,seed,orig,se,0,2,15.23
82,seed,orig,se,0,3,17.2
82,seed,orig,se,1,2,16.73
82,seed,orig,se,1,3,10.2
82,seed,orig,se,2,3,10.2
82,seed,orig,me,0,1,2.83
82,seed,orig,me,0,2,4.9
82,seed,orig,me,0,3,5.66
82,seed,orig,me,1,2,2.83
82,seed,orig,me,1,3,4.9
82,seed,orig,me,2,3,2.83
82,seed,orig,se_e2,0,1,11.83
82,seed,orig,se_e2,0,2,4.9
82,seed,orig,se_e2,0,3,13.42
82,seed,orig,se_e2,1,2,12.17
82,seed,orig,se_e2,1,3,9.38
82,seed,orig,se_e2,2,3,10.39
82,seed,erode_1,se,0,1,14.7
82,seed,erode_1,se,0,2,16.97
82,seed,erode_1,se,0,3,9.38
82,seed,erode_1,se,1,2,20.59
82,seed,erode_1,se,1,3,12.96
82,seed,erode_1,se,2,3,10.2
82,seed,erode_1,me,0,1,9.17
82,seed,erode_1,me,0,2,4.9
82,seed,erode_1,me,0,3,7.48
82,seed,erode_1,me,1,2,4.47
82,seed,erode_1,me,1,3,2.0
82,seed,erode_1,me,2,3,2.83
82,seed,erode_1,se_e2,0,1,4.9
82,seed,erode_1,se_e2,0,2,13.42
82,seed,erode_1,se_e2,0,3,4.9
82,seed,erode_1,se_e2,1,2,8.72
82,seed,erode_1,se_e2,1,3,4.9
82,seed,erode_1,se_e2,2,3,10.77
82,seed,dilate_5,se,0,1,25.53
82,seed,dilate_5,se,0,2,11.49
82,seed,dilate_5,se,0,3,25.53
82,seed,dilate_5,se,1,2,14.7
82,seed,dilate_5,se,1,3,0.0
82,seed,dilate_5,se,2,3,14.7
82,seed,dilate_5,me,0,1,6.0
82,seed,dilate_5,me,0,2,18.33
82,seed,dilate_5,me,0,3,2.83
82,seed,dilate_5,me,1,2,13.42
82,seed,dilate_5,me,1,3,6.63
82,seed,dilate_5,me,2,3,17.2
82,seed,dilate_5,se_e2,0,1,35.38
82,seed,dilate_5,se_e2,0,2,33.82
82,seed,dilate_5,se_e2,0,3,40.3
82,seed,dilate_5,se_e2,1,2,13.42
82,seed,dilate_5,se_e2,1,3,26.31
82,seed,dilate_5,se_e2,2,3,37.74
82,network,orig,se,0,1,15.62
82,network,orig,se,0,2,6.93
82,network,orig,se,0,3,13.27
82,network,orig,se,1,2,10.77
82,network,orig,se,1,3,7.21
82,network,orig,se,2,3,11.31
82,network,orig,me,0,1,17.2
82,network,orig,me,0,2,9.38
82,network,orig,me,0,3,2.83
82,network,orig,me,1,2,12.96
82,network,orig,me,1,3,17.66
82,network,orig,me,2,3,11.66
82,network,orig,se_e2,0,1,2.0
82,network,orig,se_e2,0,2,6.93
82,network,orig,se_e2,0,3,28.0
82,network,orig,se_e2,1,2,8.25
82,network,orig,se_e2,1,3,27.2
82,network,orig,se_e2,2,3,32.5
82,network,erode_1,se,0,1,6.63
82,network,erode_1,se,0,2,4.47
82,network,erode_1,se,0,3,14.0
82,network,erode_1,se,1,2,8.49
82,network,erode_1,se,1,3,19.8
82,network,erode_1,se,2,3,12.33
82,network,erode_1,me,0,1,2.83
82,network,erode_1,me,0,2,10.77
82,network,erode_1,me,0,3,4.9
82,network,erode_1,me,1,2,11.49
82,network,erode_1,me,1,3,6.32
82,network,erode_1,me,2,3,6.63
82,network,erode_1,se_e2,0,1,8.94
82,network,erode_1,se_e2,0,2,10.39
82,network,erode_1,se_e2,0,3,14.7
82,network,erode_1,se_e2,1,2,6.63
82,network,erode_1,se_e2,1,3,15.23
82,network,erode_1,se_e2,2,3,9.17
82,network,dilate_5,se,0,1,11.49
82,network,dilate_5,se,0,2,39.9
82,network,dilate_5,se,0,3,9.8
82,network,dilate_5,se,1,2,40.55
82,network,dilate_5,se,1,3,4.47
82,network,dilate_5,se,2,3,42.8
82,network,dilate_5,me,0,1,41.23
82,network,dilate_5,me,0,2,48.74
82,network,dilate_5,me,0,3,37.79
82,network,dilate_5,me,1,2,20.88
82,network,dilate_5,me,1,3,6.32
82,network,dilate_5,me,2,3,26.15
82,network,dilate_5,se_e2,0,1,4.47
82,network,dilate_5,se_e2,0,2,52.31
82,network,dilate_5,se_e2,0,3,47.87
82,network,dilate_5,se_e2,1,2,51.73
82,network,dilate_5,se_e2,1,3,49.48
82,network,dilate_5,se_e2,2,3,25.06
84,seed,orig,se,0,1,10.95
84,seed,orig,se,0,2,7.48
84,seed,orig,se,0,3,25.38
84,seed,orig,se,1,2,13.86
84,seed,orig,se,1,3,19.08
84,seed,orig,se,2,3,27.93
84,seed,orig,me,0,1,24.9
84,seed,orig,me,0,2,26.91
84,seed,orig,me,0,3,33.94
84,seed,orig,me,1,2,13.56
84,seed,orig,me,1,3,15.36
84,seed,orig,me,2,3,12.17
84,seed,orig,se_e2,0,1,10.77
84,seed,orig,se_e2,0,2,27.35
84,seed,orig,se_e2,0,3,30.13
84,seed,orig,se_e2,1,2,18.11
84,seed,orig,se_e2,1,3,22.09
84,seed,orig,se_e2,2,3,14.42
84,seed,erode_1,se,0,1,8.94
84,seed,erode_1,se,0,2,10.2
84,seed,erode_1,se,0,3,5.66
84,seed,erode_1,se,1,2,12.33
84,seed,erode_1,se,1,3,6.93
84,seed,erode_1,se,2,3,6.32
84,seed,erode_1,me,0,1,6.32
84,seed,erode_1,me,0,2,10.95
84,seed,erode_1,me,0,3,4.47
84,seed,erode_1,me,1,2,5.66
